experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,0,2000,2000,0.247,3.778198480606079,0.5701238287398657,0.003607964166760791,0.44220409068413574,-0.0036079641667608876,0.988634815670337,0.9850268515035762,0.9421316466316737,0.03250960314446816,0.9746412497761419,0.5366028190353838,0.48635129431994395,0.5375859025229967,0.6976288059657115,0.247,0.007676085637586193,0.8724039045953162,0.1935,0.0,0.3633643563398229,0.11721737912236241,0.6095138029681287,0.3,0.00830925166248445,0.8714167552915396,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,1,2000,2000,0.2585,3.740478277206421,0.5920207337116505,0.1951750467500587,0.45110220536376006,-0.19517504675005856,0.9947717733296532,0.7995967265795945,1.013609824791481,0.050289425990375225,1.0638992507818563,0.4844366688815038,0.4693416497462882,0.5358917019118339,0.8122892403918612,0.2585,0.015601700059162314,0.855766272749191,0.1605,0.0,0.35615505712060996,0.09882759774961405,0.540169156966987,0.15,0.01342655627743356,0.8656000846868334,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,2,2000,2000,0.264,3.7489449977874756,0.4715542280523506,0.016187143201671583,0.3607791162265561,-0.01618714320167168,0.9804604494287746,0.964273306227103,0.924636136693417,0.013010317805461469,0.9376464544988785,0.4393412249683829,0.3699449458192494,0.4301818045646319,0.6119781042682682,0.264,0.005495570408167527,0.9382609019051216,0.2155,0.002,0.3797348484848485,0.11770383827915369,0.6220951728755048,0.2,0.010647474444223407,0.8841230581137303,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,3,2000,2000,0.261,3.610342264175415,0.5774073299140765,0.12603061674513383,0.44359227973798804,-0.12603061674513397,1.0087926713972664,0.8827620546521325,0.8375524206549114,0.06496599537240433,0.9025184160273158,0.4978750106139289,0.5178749573289527,0.5921671827206232,0.6832722214757808,0.261,0.011383579394509177,0.8712998230529329,0.177,0.0,0.3707920509749636,0.10972742711844441,0.6130772123918963,0.15,0.007757703126997202,0.8638417975530128,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,4,2000,2000,0.241,3.6591389179229736,0.5742991059623527,0.1619188832354056,0.4459013316081198,-0.16191888323540546,0.9903193784566898,0.8284004952212842,0.8640695035213188,0.058266080163230316,0.9223355836845492,0.47323086901385714,0.5397447205579471,0.5460136310942093,0.7112490058609292,0.241,0.004038062657624902,0.9334360499220279,0.2115,0.001,0.3916651632689879,0.1158707762771621,0.5905750833971293,0.2,0.0046761931597566414,0.9193722252316605,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,5,2000,2000,0.25,3.6893041133880615,0.5464251901140112,0.0069032359931411325,0.4260034657650152,-0.006903235993141267,0.9664879542782492,0.959584718285108,0.9485398113625693,0.031728598834961264,0.9802684101975305,0.44241459107733844,0.48201533489521275,0.5660259256739621,0.6677328444499303,0.25,0.0023515172695018926,0.8928848657753,0.244,0.0,0.414,0.12448441729455273,0.6269412414330784,0.25,0.0076609763848174426,0.7864455805500425,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,6,2000,2000,0.2515,3.6739284992218018,0.5196073369423228,0.03453137559020214,0.39134074052922635,-0.03453137559020221,1.003619649399195,0.9690882738089928,0.9984705753288735,0.03746290270183661,1.0359334780307101,0.433334609404449,0.4027590437570524,0.5014135637275244,0.6917787547268509,0.2515,0.010261920294554165,0.8883642991486893,0.1785,0.0,0.3522180211981285,0.10721743827948457,0.572013174066926,0.2,0.007211604243077523,0.8541976925318047,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,7,2000,2000,0.253,3.5946457386016846,0.6451058929813837,0.12274397006012072,0.4954975598713788,-0.12274397006012078,0.9985860310672204,0.8758420610070997,0.938176420217112,0.06407444431520604,1.002250864532318,0.5534593659764644,0.5382338221007588,0.6348069106105448,0.8158760456332006,0.253,0.009580141604873665,0.8782452370217938,0.186,0.0,0.3727426173733141,0.11543796983965797,0.5450860949766734,0.25,0.008156682194352931,0.8831733195947208,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,8,2000,2000,0.26,3.629472255706787,0.580210191778365,0.03213332474529662,0.4431405526664686,-0.0321333247452966,1.0063284488837538,0.9741951241384572,1.019668575746992,0.022291921218615895,1.041960496965608,0.5464408064322234,0.49590428773988265,0.4956387266571244,0.7459216458037355,0.26,0.009788858143715799,0.8772901300985394,0.1645,0.0,0.3567047817047817,0.1076863130594736,0.5320185946756109,0.15,0.00789938071867933,0.8828770641387084,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,x_learner,9,2000,2000,0.251,3.614805221557617,0.5341032984453488,0.08618963126489176,0.40296221674279725,-0.08618963126489183,1.000148146210073,0.9139585149451812,0.8848556913474238,0.022415008657686086,0.9072707000051099,0.4444481397621815,0.4401167587358991,0.46809158003898027,0.728504424200127,0.251,0.01238291151515844,0.8885271151393115,0.175,0.0,0.352286448332172,0.10675103238494921,0.5475588710171377,0.15,0.009878332084039482,0.8824606855516397,
treatment_imbalance,treatment_imbalance,synthetic,treated_fraction,0.25,neural_rep,0,2000,2000,0.247,1.7849133014678955,0.5785551667540111,0.23908781820639702,0.4305676912334542,-0.23908781820639688,0.988634815670337,0.7495469974639399,0.953371963433824,0.02126928634231784,0.9746412497761419,0.40881966790012825,0.37428451729485435,0.4580516804978736,0.9065707700756221,0.247,0.007676085637586193,0.8724039045953162,0.1935,0.0,0.3633643563398229,0.11721737912236241,0.6095138029681287,0.3,0.00830925166248445,0.8714167552915396,
