experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,error
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,10,168,75,0.14285714285714285,0.1350548267364502,0.9237102310834236,0.047422826914149674,0.7156060884571483,0.04742282691415087,4.335689215411743,4.383112042325893,8.581004323616582,0.017943244460147056,8.59894756807673,1.2087855518145314,0.9456982389890382,0.7393135838571485,0.7162635810802065,0.14285714285714285,0.002128808079539213,0.5658962323561644,0.44642857142857145,0.0,0.5486111111111112,0.24317897684902362,0.5256388378602473,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,11,168,75,0.20833333333333334,0.1298542022705078,2.1441384578696137,0.05116239030668712,1.6422095399500343,0.05116239030668678,4.390080635994342,4.441243026301029,13.266381446645745,0.28454013014935775,13.550921576795103,3.2422182201402636,1.2180026701425464,1.57235795493441,1.9384570427408063,0.20833333333333334,0.006845058308655514,0.8081641883471629,0.3392857142857143,0.0,0.5789473684210527,0.2357170235554003,0.6302069149829221,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,12,168,75,0.21428571428571427,0.12626099586486816,27.678147343685044,4.987374662222358,20.238178034307317,4.987374662222357,8.167656931020298,13.155031593242656,78.62404755001539,6.066928721863704,84.6909762718791,47.55569616320971,13.54581194702594,13.252857275463006,20.32203734843831,0.21428571428571427,0.024523475531000587,0.682369031163969,0.30952380952380953,0.0,0.4722222222222222,0.20363708213098164,0.5408045644241306,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,13,168,75,0.20238095238095238,0.12799644470214844,0.5561716317296445,0.03168376523382843,0.4258404887065528,0.03168376523382773,3.9256817327171536,3.957365497950982,6.247837970016093,0.0,6.247837970016093,0.5669457388839633,0.39149042544356316,0.5170240848505792,0.6737359809963052,0.20238095238095238,0.004093653223850521,0.6929405277145374,0.40476190476190477,0.0,0.6878841088674276,0.28697708330038063,0.7252839999660791,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,14,168,75,0.17261904761904762,0.13743233680725098,2.0383632735634616,0.40177929487331365,1.5134482922505956,-0.40177929487331404,3.9636861517499717,3.561906856876658,10.454824202390894,0.09391549195213322,10.548739694343027,3.041178026484839,1.1235844949525504,1.5115425186008289,1.9161150059242205,0.17261904761904762,0.00291730901067514,0.821229452265335,0.5119047619047619,0.0,0.6576531877945919,0.26103567766374575,0.575720751870097,0.8,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,15,168,75,0.19047619047619047,0.12717270851135254,0.8215155027624268,0.3875738891250906,0.691450736205813,-0.3875738891250918,4.488906434591061,4.10133254546597,8.900826912840778,0.0129099120055578,8.913736824846335,0.8436440269367383,0.642730699627255,0.764526978971486,0.9881463610449277,0.19047619047619047,0.015615631453347623,0.7506483574791045,0.3392857142857143,0.0,0.53125,0.20185378654597066,0.4081909149077445,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,16,168,75,0.1488095238095238,0.1293492317199707,2.4391317710840514,0.2727608833005579,1.866354702242608,0.27276088330055875,3.8251275537781826,4.0978884370787405,14.335873590427576,0.3994843503764667,14.735357940804043,3.940005296020087,1.6045262427765778,1.8110802460443771,1.4972218130226047,0.1488095238095238,0.005999973086641806,0.5949220338986002,0.4583333333333333,0.0,0.5843356643356643,0.23998357063078601,0.6299462344432264,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,17,168,75,0.20833333333333334,0.1305251121520996,1.6028337258932381,0.24455244716251645,1.1876137947335454,-0.24455244716251515,3.7452895448900776,3.500737097727561,12.38626930699064,0.1656804232541127,12.551949730244752,2.3195314584979374,1.3388234244172017,0.9285862317718195,1.483402145737167,0.20833333333333334,0.011670642234842366,0.6174019527276822,0.26785714285714285,0.0,0.49473684210526314,0.21784848886971678,0.4532649220631725,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,18,168,75,0.17857142857142858,0.12680816650390625,2.0022810704619554,0.2692123503670669,1.2846875809454055,0.2692123503670676,3.9330175940637546,4.2022299444308215,10.894272557285536,0.37512405624703504,11.269396613532571,3.583874206520432,1.162598454807799,1.1538193873675833,0.607915409059012,0.17857142857142858,0.020739613145301546,0.5429342935093718,0.3273809523809524,0.0,0.5043478260869565,0.21611645500461513,0.5281624404863946,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,19,168,75,0.16666666666666666,0.13362717628479004,1.059188284321078,0.33791001075130556,0.8895644172785997,-0.3379100107513047,4.182856218826348,3.8449462080750427,7.383558221117317,0.029765237765394303,7.4133234588827115,1.019290351043034,0.9335304502068584,1.0966170504911708,1.1667645112355358,0.16666666666666666,0.006709325499866469,0.6031243564187619,0.3333333333333333,0.0,0.5,0.19735731282135183,0.4697179160250553,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,20,168,75,0.17261904761904762,0.12742924690246582,3.857913881677831,0.23721024865646534,2.6445595028469278,0.23721024865646403,4.722805469184018,4.960015717840483,19.775245068608594,0.6554312204519839,20.430676289060578,6.455211853505527,1.6664083438931379,2.7515802657219792,2.6227730948450567,0.17261904761904762,0.0225263410234318,0.5643628710520596,0.35714285714285715,0.0,0.4706028280823617,0.1932141443894362,0.517528017903587,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,21,168,75,0.20238095238095238,0.130079984664917,0.6727986897172612,0.15697725718723232,0.5272018223735189,-0.15697725718723182,4.107409742058923,3.950432484871691,7.261635277895863,0.01495678583826443,7.276592063734127,0.8769016817141757,0.6628290211796559,0.6580407475239111,0.4106275461551466,0.20238095238095238,0.018294464132123545,0.6808316661367999,0.2976190476190476,0.0,0.5395083406496927,0.2200509383142992,0.5243660576790024,0.84,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,22,168,75,0.17857142857142858,0.1331326961517334,1.5706778731908086,0.02085352118483108,1.3306854059923297,-0.020853521184832663,4.623469641373431,4.6026161201886,11.082885124972568,0.05570897962124377,11.138594104593812,2.3313269642431727,1.15806514590915,1.1503906026307864,1.307386114936491,0.17857142857142858,0.014969484327050218,0.6632500774360236,0.43452380952380953,0.0,0.6231884057971014,0.23566760656819263,0.41650096626275895,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,23,168,75,0.19642857142857142,0.13235092163085938,6.179928658045536,1.8634056037686424,3.7304537668601174,1.8634056037686424,2.019971662565434,3.8833772663340764,15.59242147098132,1.19367638066276,16.78609785164408,11.675395216470008,1.6614085093121265,2.0066719370737105,2.792741808885863,0.19642857142857142,0.013353321985098367,0.7426452828562079,0.3273809523809524,0.0,0.5185185185185185,0.24650423918512246,0.6150833740774362,0.76,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,24,168,75,0.18452380952380953,0.13547134399414062,3.1799222078760248,0.8746138916384343,1.4687701811935658,0.8746138916384341,4.015211833260161,4.8898257248985955,10.105191165266639,0.6029729837137996,10.708164148980439,6.177727043079481,0.6216607201636873,0.5243501626648608,1.0535838828811812,0.18452380952380953,0.0028609110026940952,0.7676011949000743,0.44642857142857145,0.0,0.622792559453732,0.272290593666036,0.8117548526600892,0.72,
sample_size,sample_size,ihdp,train_fraction,0.25,s_learner,25,168,75,0.19047619047619047,0.13907861709594727,10.145757435569202,2.9973880601754264,6.8118402821180855,2.997388060175426,2.3657951812226976,5.363183241398124,35.70090495096551,0.8149188581752824,36.51582380914079,18.46940825120424,5.50192580908523,4.221807175799094,4.325182843978389,0.19047619047619047,0.0037338876237390634,0.6079793839477968,0.35119047619047616,0.0,0.4944852941176471,0.23899516906063586,0.47595442428437323,0.8,
