experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,error
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,10,672,75,0.18601190476190477,0.44213271141052246,0.769365367285053,0.1561245512861742,0.6062772965294372,0.1561245512861753,4.335689215411743,4.491813766697917,8.59894756807673,0.0,8.59894756807673,0.674579461439144,0.7399041542673862,0.8557220600683538,0.7940882593630483,0.18601190476190477,0.015471563899278569,0.580730954614321,0.28422619047619047,0.0,0.38249360146252287,0.1757904914173024,0.36082088623975367,0.64,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,11,672,75,0.1875,0.4328136444091797,1.3125237213738312,0.27988648457130605,1.054314825258145,-0.2798864845713058,4.390080635994342,4.110194151423036,13.497669942090777,0.05325163470432592,13.550921576795103,1.6398021964270664,1.1207180534153856,1.2451201432629833,1.170908213994494,0.1875,0.01741262031357248,0.6618507329651547,0.30952380952380953,0.0,0.38400488400488403,0.18346590456712608,0.40355290335897287,0.6,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,12,672,75,0.18303571428571427,0.43021416664123535,12.897053358943836,1.2184623940770969,9.151997350130529,1.2184623940770967,8.167656931020298,9.386119325097395,84.65889938704082,0.03207688483827553,84.6909762718791,20.68817649162295,10.582906527243344,8.572881778223643,6.998806245928227,0.18303571428571427,0.016671550331679295,0.578495639764899,0.3288690476190476,0.0,0.38144742103158735,0.17752235681875578,0.375524745742867,0.64,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,13,672,75,0.18303571428571427,0.4226198196411133,0.8697086004177814,0.12750942015158184,0.6275912912373255,0.12750942015158173,3.9256817327171536,4.053191152868735,6.247837970016093,0.0,6.247837970016093,0.9434656570816821,0.8571678635380887,0.658607638056802,1.041569645305579,0.18303571428571427,0.014032908181168827,0.61156006145801,0.36160714285714285,0.0,0.4250299880047981,0.18868005232949286,0.42812996619243,0.6,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,14,672,75,0.19047619047619047,0.42328310012817383,1.181930339711989,0.4226458250947731,0.9284079890835598,0.42264582509477244,3.9636861517499717,4.386331976844745,10.477895212834234,0.07084448150879297,10.548739694343027,1.5960211700431044,0.988988357906994,0.9362928294541484,1.078779943927147,0.19047619047619047,0.01283987166930908,0.5913113117625519,0.30952380952380953,0.0,0.4094669117647059,0.1893381854682727,0.4032651071445681,0.64,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,15,672,75,0.19345238095238096,0.43305325508117676,0.8437761837201013,0.07969866332919118,0.6320818312503333,0.07969866332919087,4.488906434591061,4.568605097920252,8.913736824846335,0.0,8.913736824846335,0.9741989865831453,0.7056177366665942,0.6943790235286282,0.9525987062787172,0.19345238095238096,0.013771473535222034,0.5823490563892421,0.29017857142857145,0.0,0.41038887311950045,0.18737543530427606,0.38365521215114984,0.68,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,16,672,75,0.18452380952380953,0.42409849166870117,1.306120219655522,0.07861276165506714,1.1288182200389338,0.07861276165506705,3.8251275537781826,3.9037403154332497,14.694443783584738,0.040914157219305025,14.735357940804043,1.5048461101853166,1.0923284760956715,1.227654249678266,1.3534895728079404,0.18452380952380953,0.01643692499010905,0.5842100480842497,0.31994047619047616,0.0,0.37673651989639745,0.18297148387238008,0.40866248569475044,0.64,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,17,672,75,0.19047619047619047,0.42166924476623535,0.911965375783667,0.08508198298198266,0.6897538331960813,0.08508198298198477,3.7452895448900776,3.8303715278720603,12.532583662952277,0.019366067292475364,12.551949730244752,1.0379294290183796,0.8174557597502923,0.7943302979812015,0.9703756363302801,0.19047619047619047,0.013476380342139428,0.5887260388472878,0.2931547619047619,0.0,0.39016544117647056,0.17703394042223594,0.39867588841528373,0.64,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,18,672,75,0.19196428571428573,0.41832709312438965,1.1801021853472566,0.05884117662898847,0.857905925917558,-0.05884117662898709,3.9330175940637546,3.874176417434766,11.261705300540358,0.007691312992212929,11.269396613532571,1.8799104082878835,0.8959364594623448,0.8820376028496423,0.6517358617344793,0.19196428571428573,0.010555947128387845,0.6221962742786185,0.3229166666666667,0.0,0.4100389738318558,0.19747708740398498,0.4434779232077364,0.68,
baseline,baseline_ihdp,ihdp,baseline,default,t_learner,19,672,75,0.1800595238095238,0.4176011085510254,0.8885323088570595,0.08042881358465248,0.6751932699027422,0.08042881358465209,4.182856218826348,4.263285032411001,7.4133234588827115,0.0,7.4133234588827115,0.9865748630530986,1.011170070941122,0.6189401274290123,0.8895722323665756,0.1800595238095238,0.013806755208880923,0.5773035454954967,0.3125,0.0,0.3819951703139296,0.1801313019120182,0.41654759417115234,0.64,
