experiment,config_name,dataset,condition,condition_value,model,seed,n_train,n_test,treated_fraction_train,fit_seconds,pehe,abs_ate_error,cate_mae,cate_bias,ate_true,ate_hat,policy_value,policy_regret,optimal_policy_value,pehe_tau_q1,pehe_tau_q2,pehe_tau_q3,pehe_tau_q4,diag_treated_fraction,diag_ps_min,diag_ps_max,diag_ps_frac_below_0.1,diag_ps_frac_above_0.9,diag_ps_ks_treated_vs_control,diag_smd_mean,diag_smd_max,diag_smd_frac_above_0.1,diag_true_ps_min,diag_true_ps_max,error
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,2,2000,2000,0.507,1.7740473747253418,0.9332154237233103,0.0754340456789705,0.7491062654092373,-0.07543404567897054,0.9804604494287746,0.9050264037498041,0.8182531747936337,0.11939327970524483,0.9376464544988785,0.894401151296585,0.8534222534996206,0.9132064889385382,1.0589310906059137,0.507,0.03065240216029745,0.9766421970155198,0.016,0.0225,0.3726110317622254,0.10434600355279218,0.5970206145257971,0.15,0.038529832493794255,0.9659987332756537,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,3,2000,2000,0.4975,1.8296103477478027,0.9092445050134348,0.16064406577394108,0.7229508404409091,-0.16064406577394125,1.0087926713972664,0.8481486056233253,0.7742020475452336,0.12831636848208217,0.9025184160273158,0.9160898410778934,0.8803827057648022,0.9062286628050739,0.933465363451241,0.4975,0.02710922010657526,0.9708120361692915,0.0225,0.018,0.3667641691042276,0.11446476020211335,0.6809082392728507,0.2,0.028289045013268385,0.9593894594492443,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,4,2000,2000,0.4795,1.7849044799804688,0.964904050695261,0.24564107063803564,0.7629642970536133,-0.2456410706380356,0.9903193784566898,0.7446783078186542,0.7591825807103693,0.1631530029741799,0.9223355836845492,0.9083278394386971,0.9624794193330326,0.9201491806052065,1.0611591290117777,0.4795,0.012552305516356348,0.9771045164612736,0.0195,0.0095,0.3662927380927339,0.1000328571608901,0.5569797449163424,0.2,0.017193404491357145,0.9769899468579579,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,5,2000,2000,0.5025,1.863483190536499,0.9008312697322725,0.03541134266632229,0.7131987735011593,0.03541134266632244,0.9664879542782492,1.0018992969445715,0.8872813357351158,0.09298707446241472,0.9802684101975305,0.892738935685583,0.9044015657616475,0.8314487466328944,0.9694100723590995,0.5025,0.015963375239138947,0.9603199240263416,0.0305,0.016,0.37606440161004023,0.1152547001794896,0.6098531315723713,0.15,0.027943533029464323,0.9320319340477532,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,6,2000,2000,0.492,1.7983152866363525,0.9045510485274187,0.14227986919518798,0.7071788918398828,-0.14227986919518804,1.003619649399195,0.8613397802040069,0.9225240654834126,0.11340941254729753,1.0359334780307101,0.8976971210539405,0.9302558920780118,0.7734119193212924,1.0017226436122795,0.492,0.032312212231972906,0.9655440861709046,0.015,0.0115,0.3553869790666411,0.09680856401643036,0.5423450155934014,0.15,0.026336015377497433,0.9561696257484746,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,7,2000,2000,0.5055,1.808020830154419,0.8895373938066508,0.2456346477440121,0.6860816871067172,-0.2456346477440121,0.9985860310672204,0.7529513833232083,0.8792443108544019,0.12300655367791613,1.002250864532318,0.8642870780786908,0.7998201593925647,0.8467699560435955,1.0302345853050618,0.5055,0.028966682825451964,0.9582037089304637,0.009,0.0205,0.38823397631113366,0.11654949019167812,0.5358975997063444,0.25,0.02971233266409221,0.9656940169490835,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,8,2000,2000,0.4925,1.8052783012390137,0.9089974148511029,0.09143215286786144,0.7171989517556717,-0.09143215286786142,1.0063284488837538,0.9148962960158924,0.924372153250017,0.11758834371559101,1.041960496965608,0.8740770712551382,0.9137753137510365,0.8327858066173427,1.0062688262119066,0.4925,0.026265791169016634,0.9673170564827458,0.0175,0.0165,0.376034607786752,0.10186432388624574,0.5277392885616098,0.2,0.02879480163107263,0.9655988709120248,
confounding,confounding,synthetic,confounding_strength,1.0,t_learner,9,2000,2000,0.4895,1.823922872543335,0.9053577917663791,0.17281977120854852,0.7121404533869523,-0.17281977120854858,1.000148146210073,0.8273283750015245,0.7815849214361386,0.12568577856897134,0.9072707000051099,0.9144817852378344,0.8671098123203902,0.8852432337726547,0.9523019370735478,0.4895,0.033181406310617716,0.971011923266994,0.022,0.013,0.37151583848477177,0.11280238399758895,0.5776465505594623,0.25,0.035819472134631776,0.9654650696119208,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,0,2000,2000,0.5015,3.612215518951416,0.5409349148897394,0.033924579682191536,0.40671135001076797,0.033924579682191605,0.988634815670337,1.0225593953525285,0.9445423256400156,0.03009892413612625,0.9746412497761419,0.6424122571110894,0.45641426497485227,0.4490873457269545,0.5897078896673321,0.5015,0.028614529247713533,0.9742087337563412,0.0235,0.025,0.3961445653010877,0.10901961827433163,0.6463457674163098,0.25,0.030255797901506145,0.9618833171064568,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,1,2000,2000,0.504,3.6368069648742676,0.48037596860363796,0.08484019607423277,0.3575487389870754,-0.08484019607423278,0.9947717733296532,0.9099315772554204,1.0381998538097632,0.025699396972093114,1.0638992507818563,0.4832338094836713,0.38456297534430695,0.42229781513376813,0.6027480763528094,0.504,0.0400474627699318,0.9516231435316647,0.015,0.0165,0.377192140296979,0.10720741637231476,0.5475038568343314,0.15,0.04823166296560886,0.9599710610726617,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,2,2000,2000,0.507,3.6783928871154785,0.481878243619971,0.04033895312024749,0.3652907244573017,0.040338953120247385,0.9804604494287746,1.0207994025490221,0.9176995892644689,0.019946865234409583,0.9376464544988785,0.4982092179611201,0.44302484147120547,0.43798877405319986,0.5408409798438261,0.507,0.03065240216029745,0.9766421970155198,0.016,0.0225,0.3726110317622254,0.10434600355279218,0.5970206145257971,0.15,0.038529832493794255,0.9659987332756537,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,3,2000,2000,0.4975,3.6797990798950195,0.5024396402335846,0.07757679596220035,0.385514044245394,-0.07757679596220046,1.0087926713972664,0.931215875435066,0.8598631442508745,0.04265527177644124,0.9025184160273158,0.5508238887844809,0.417038714679558,0.4657248425292682,0.5617423727707107,0.4975,0.02710922010657526,0.9708120361692915,0.0225,0.018,0.3667641691042276,0.11446476020211335,0.6809082392728507,0.2,0.028289045013268385,0.9593894594492443,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,4,2000,2000,0.4795,3.616093158721924,0.4749235331611991,0.09858140760475853,0.3669861311334431,-0.09858140760475857,0.9903193784566898,0.8917379708519313,0.8880913921054171,0.034244191579132055,0.9223355836845492,0.46533640280666033,0.4333855668703777,0.452177475547405,0.5416492985874175,0.4795,0.012552305516356348,0.9771045164612736,0.0195,0.0095,0.3662927380927339,0.1000328571608901,0.5569797449163424,0.2,0.017193404491357145,0.9769899468579579,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,5,2000,2000,0.5025,3.613241672515869,0.48582497646111933,0.034960326677795805,0.3678581422486217,0.03496032667779586,0.9664879542782492,1.001448280956045,0.9511131265546453,0.02915528364288522,0.9802684101975305,0.5252454864547255,0.4076265890620641,0.410767038230394,0.5773489535504369,0.5025,0.015963375239138947,0.9603199240263416,0.0305,0.016,0.37606440161004023,0.1152547001794896,0.6098531315723713,0.15,0.027943533029464323,0.9320319340477532,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,6,2000,2000,0.492,3.6514322757720947,0.48783950787278346,0.0780968617588742,0.3609299560151948,-0.0780968617588743,1.003619649399195,0.9255227876403207,1.0075756373313076,0.028357840699402503,1.0359334780307101,0.4206320379464468,0.396293476675592,0.4513403309986113,0.6436315843537302,0.492,0.032312212231972906,0.9655440861709046,0.015,0.0115,0.3553869790666411,0.09680856401643036,0.5423450155934014,0.15,0.026336015377497433,0.9561696257484746,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,7,2000,2000,0.5055,3.672952651977539,0.5190572434392594,0.1333179542519478,0.3933294380903607,-0.13331795425194787,0.9985860310672204,0.8652680768152726,0.9728527231227189,0.029398141409599177,1.002250864532318,0.4537275444306564,0.4195504698341489,0.4538740487678947,0.699849094025963,0.5055,0.028966682825451964,0.9582037089304637,0.009,0.0205,0.38823397631113366,0.11654949019167812,0.5358975997063444,0.25,0.02971233266409221,0.9656940169490835,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,8,2000,2000,0.4925,3.6815125942230225,0.5359803676705994,0.04260325998658476,0.4120170974453531,-0.04260325998658471,1.0063284488837538,0.9637251888971691,1.0177222907662946,0.024238206199313383,1.041960496965608,0.5552675865929123,0.46256098390310024,0.4707338663262239,0.6365726106711526,0.4925,0.026265791169016634,0.9673170564827458,0.0175,0.0165,0.376034607786752,0.10186432388624574,0.5277392885616098,0.2,0.02879480163107263,0.9655988709120248,
confounding,confounding,synthetic,confounding_strength,1.0,x_learner,9,2000,2000,0.4895,3.6557745933532715,0.4870746212062917,0.12664068812808638,0.3656102568498142,-0.12664068812808651,1.000148146210073,0.8735074580819866,0.8720679872523978,0.03520271275271214,0.9072707000051099,0.44075859408249335,0.41903811969670923,0.4386136545756686,0.6218711478242551,0.4895,0.033181406310617716,0.971011923266994,0.022,0.013,0.37151583848477177,0.11280238399758895,0.5776465505594623,0.25,0.035819472134631776,0.9654650696119208,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,0,2000,2000,0.5015,1.7663042545318604,0.5359075380762899,0.13609765626327075,0.39007872035408364,-0.13609765626327078,0.988634815670337,0.8525371594070662,0.9502338420979449,0.024407407678196935,0.9746412497761419,0.43600740712613545,0.364269556956144,0.41489494552669776,0.8086129930012734,0.5015,0.028614529247713533,0.9742087337563412,0.0235,0.025,0.3961445653010877,0.10901961827433163,0.6463457674163098,0.25,0.030255797901506145,0.9618833171064568,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,1,2000,2000,0.504,3.154356002807617,0.556440083190044,0.1966675352606917,0.4235507329986896,-0.1966675352606918,0.9947717733296532,0.7981042380689615,1.0309516508750138,0.032947599906842484,1.0638992507818563,0.43026841264167787,0.4281834493909766,0.48439091246276955,0.7971171403226217,0.504,0.0400474627699318,0.9516231435316647,0.015,0.0165,0.377192140296979,0.10720741637231476,0.5475038568343314,0.15,0.04823166296560886,0.9599710610726617,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,2,2000,2000,0.507,2.502110004425049,0.4440203766555979,0.05252677161666064,0.33395736404735704,-0.05252677161666075,0.9804604494287746,0.927933677812114,0.9271497359962285,0.010496718502649993,0.9376464544988785,0.39874222407357746,0.30439032008128186,0.34362701881867924,0.6472155925663216,0.507,0.03065240216029745,0.9766421970155198,0.016,0.0225,0.3726110317622254,0.10434600355279218,0.5970206145257971,0.15,0.038529832493794255,0.9659987332756537,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,3,2000,2000,0.4975,2.702378273010254,0.4685394332971216,0.13291599463254544,0.3440094247578536,-0.1329159946325454,1.0087926713972664,0.8758766767647209,0.873765208928917,0.028753207098398792,0.9025184160273158,0.33389479556599555,0.38749150248710107,0.40315410812914343,0.6737567575248335,0.4975,0.02710922010657526,0.9708120361692915,0.0225,0.018,0.3667641691042276,0.11446476020211335,0.6809082392728507,0.2,0.028289045013268385,0.9593894594492443,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,4,2000,2000,0.4795,1.7568714618682861,0.5290207108391888,0.16418851914660515,0.40025845955489386,-0.16418851914660512,0.9903193784566898,0.8261308593100847,0.9164202871713446,0.005915296513204549,0.9223355836845492,0.44299056610121545,0.20207064778271341,0.3452500933892379,0.8736022176322151,0.4795,0.012552305516356348,0.9771045164612736,0.0195,0.0095,0.3662927380927339,0.1000328571608901,0.5569797449163424,0.2,0.017193404491357145,0.9769899468579579,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,5,2000,2000,0.5025,2.446608781814575,0.4916015791553449,0.05253618801664173,0.368720146008228,-0.05253618801664175,0.9664879542782492,0.9139517662616075,0.9674766608690138,0.012791749328516677,0.9802684101975305,0.3665460336979565,0.4087614037414589,0.43785257905164876,0.6881363887497475,0.5025,0.015963375239138947,0.9603199240263416,0.0305,0.016,0.37606440161004023,0.1152547001794896,0.6098531315723713,0.15,0.027943533029464323,0.9320319340477532,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,6,2000,2000,0.492,2.799767255783081,0.44057975045890335,0.09040694025016616,0.326078283119171,-0.09040694025016621,1.003619649399195,0.9132127091490287,1.0232855406128738,0.012647937417836319,1.0359334780307101,0.315778835242877,0.322943696220903,0.3837913757357955,0.6520255687105965,0.492,0.032312212231972906,0.9655440861709046,0.015,0.0115,0.3553869790666411,0.09680856401643036,0.5423450155934014,0.15,0.026336015377497433,0.9561696257484746,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,7,2000,2000,0.5055,2.1038942337036133,0.4974112222240998,0.151903710475491,0.3721239067845014,-0.15190371047549098,0.9985860310672204,0.8466823205917294,0.9845272478409174,0.017723616691400657,1.002250864532318,0.41054427562087636,0.30663382225042846,0.41497635280196876,0.7449130280778351,0.5055,0.028966682825451964,0.9582037089304637,0.009,0.0205,0.38823397631113366,0.11654949019167812,0.5358975997063444,0.25,0.02971233266409221,0.9656940169490835,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,8,2000,2000,0.4925,4.8301615715026855,0.4572722985218108,0.046748251252134665,0.35608667062274596,0.046748251252134804,1.0063284488837538,1.0530767001358885,1.0310923906568223,0.010868106308785652,1.041960496965608,0.500016930391632,0.3808604428057905,0.37403450606469474,0.5490158473870559,0.4925,0.026265791169016634,0.9673170564827458,0.0175,0.0165,0.376034607786752,0.10186432388624574,0.5277392885616098,0.2,0.02879480163107263,0.9655988709120248,
confounding,confounding,synthetic,confounding_strength,1.0,neural_rep,9,2000,2000,0.4895,3.129288911819458,0.5026834681972275,0.0765889429098574,0.3799073762093422,-0.07658894290985749,1.000148146210073,0.9235592033002156,0.9010592134216068,0.006211486583503123,0.9072707000051099,0.39426445583730146,0.355053395495624,0.4373164620175616,0.7334913864892751,0.4895,0.033181406310617716,0.971011923266994,0.022,0.013,0.37151583848477177,0.11280238399758895,0.5776465505594623,0.25,0.035819472134631776,0.9654650696119208,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,0,2000,2000,0.499,1.9706015586853027,0.6002814171082566,0.4309917599162225,0.4649276755450993,-0.43099175991622246,0.988634815670337,0.5576430557541144,0.966353141975488,0.00828810780065381,0.9746412497761419,0.2148832705964898,0.41255726789154984,0.4803578030082888,0.9971104155100642,0.499,0.0014952215818768806,0.9980337913665922,0.123,0.1295,0.5718662874651499,0.14203982902704776,0.9104280030679212,0.25,0.0009712938983009934,0.9984302399064274,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,1,2000,2000,0.5105,1.9151959419250488,0.7137169816571016,0.5392912687493531,0.554532136109258,-0.5392912687493531,0.9947717733296532,0.4554805045803001,1.0546675088670585,0.009231741914797809,1.0638992507818563,0.2510806011700969,0.4625553848781231,0.5582015455437876,1.2037357691004016,0.5105,0.0022316345866352748,0.9980915377038185,0.1315,0.1455,0.5844887595429584,0.1416817875291552,0.8533954996058057,0.2,0.002558346252843783,0.998262172628757,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,2,2000,2000,0.49,1.8459844589233398,0.6494617434069277,0.4742636572297554,0.5062436910782202,-0.4742636572297554,0.9804604494287746,0.5061967921990193,0.9326646140273906,0.004981840471487864,0.9376464544988785,0.21246862098787436,0.3866976089993368,0.5272646037017791,1.1020509546157915,0.49,0.0011167402698979232,0.9990828150015654,0.15,0.131,0.5794717887154862,0.14417186400550386,0.9382870770090245,0.2,0.001601387517899445,0.9987611211091061,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,3,2000,2000,0.506,1.8187575340270996,0.6646559381133927,0.5072249920009809,0.5363902187378339,-0.5072249920009809,1.0087926713972664,0.5015676793962854,0.8912900567591562,0.011228359268159571,0.9025184160273158,0.2773028667182824,0.5072530049709034,0.5645080416679176,1.0555558934645006,0.506,0.0009766886530038783,0.9979228753006492,0.1245,0.139,0.5584684194524011,0.15133440075318144,0.955832963368582,0.15,0.0008457942954147111,0.9982092317664979,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,4,2000,2000,0.487,1.8018262386322021,0.6822031888124626,0.5317071855933331,0.5501118838596363,-0.531707185593333,0.9903193784566898,0.45861219286335675,0.9177559303676613,0.004579653316887811,0.9223355836845492,0.22283972539064795,0.45861298484192764,0.5675002402970245,1.1311785126533245,0.487,0.00033349188001739126,0.999146794657592,0.132,0.119,0.5701914494198078,0.13479144239865753,0.823212319418831,0.2,0.0003055798826452782,0.9994449347111151,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,5,2000,2000,0.5,1.8631234169006348,0.6713394770892388,0.4711840072140504,0.5214880936841477,-0.47118400721405046,0.9664879542782492,0.4953039470641988,0.9703347174893495,0.009933692708181008,0.9802684101975305,0.24113122197066955,0.40117987687351375,0.5179310311981713,1.1469283591831239,0.5,0.00030246111815194533,0.9971994069887791,0.158,0.148,0.576,0.1525090051220931,0.9050378891570118,0.2,0.0008246908788651081,0.9947037055828588,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,6,2000,2000,0.5035,1.852569341659546,0.6922793875875157,0.5355040008065972,0.5665118422244132,-0.5355040008065974,1.003619649399195,0.46811564859259763,1.0259583137863715,0.009975164244338641,1.0359334780307101,0.23935647792428044,0.47121465041544486,0.6539347800013852,1.1000170612896223,0.5035,0.0013698851953383652,0.9975804683579379,0.1285,0.13,0.5626505698779241,0.14185099304674093,0.8686346125624044,0.2,0.0007301877544001296,0.9979005869446912,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,7,2000,2000,0.51,1.94978928565979,0.6794298018324815,0.5167755757870084,0.5463192564648084,-0.5167755757870084,0.9985860310672204,0.48181045528021205,0.9900634916499957,0.0121873728823223,1.002250864532318,0.2726505842191088,0.43764274581438445,0.5485416388798228,1.1312523939636825,0.51,0.0009521209888639005,0.9985205767614624,0.1235,0.142,0.5769107643057223,0.15091819515050664,0.8305194614335946,0.3,0.0009356981514776609,0.9987380492783596,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,8,2000,2000,0.499,1.8464608192443848,0.7039383080808802,0.500151471906145,0.550201241062184,-0.500151471906145,1.0063284488837538,0.5061769769776089,1.032667093249965,0.009293403715642912,1.041960496965608,0.252412942804341,0.39641458660902634,0.5747827139136464,1.196195878587449,0.499,0.0007158861344222356,0.9990813436053925,0.1365,0.137,0.5739902959611839,0.14212709122550993,0.8292557015388704,0.2,0.0008771925079212338,0.998730798774679,
confounding,confounding,synthetic,confounding_strength,2.0,s_learner,9,2000,2000,0.498,1.841731309890747,0.768078309531241,0.5919179659638524,0.6136195742515738,-0.5919179659638525,1.000148146210073,0.4082301802462206,0.8986698202632109,0.008600879741899048,0.9072707000051099,0.2624265011166401,0.4871882808463681,0.6428937093653337,1.2807204016746183,0.498,0.0014049232021864863,0.9990312990800561,0.1425,0.13,0.5662410598569577,0.1563961160362114,0.8361638333270652,0.3,0.0013765540347884901,0.9987205651507035,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,0,2000,2000,0.499,1.8352081775665283,0.9722914015041884,0.280179276388857,0.7677249293974682,-0.280179276388857,0.988634815670337,0.70845553928148,0.8195189446804098,0.1551223050957321,0.9746412497761419,1.0065428043397031,0.9724903633388434,0.8753669444062555,1.0277495155152458,0.499,0.0014952215818768806,0.9980337913665922,0.123,0.1295,0.5718662874651499,0.14203982902704776,0.9104280030679212,0.25,0.0009712938983009934,0.9984302399064274,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,1,2000,2000,0.5105,1.8650548458099365,0.9544054300400083,0.33547935119707706,0.7491945517826867,-0.33547935119707706,0.9947717733296532,0.6592924221325761,0.906419272095028,0.15747997868682828,1.0638992507818563,1.0097970805987813,0.9016849701629925,0.8557678923725349,1.0385057941773963,0.5105,0.0022316345866352748,0.9980915377038185,0.1315,0.1455,0.5844887595429584,0.1416817875291552,0.8533954996058057,0.2,0.002558346252843783,0.998262172628757,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,2,2000,2000,0.49,1.7707393169403076,0.9421205498693422,0.21012355439035746,0.7520795498838533,-0.21012355439035751,0.9804604494287746,0.7703368950384172,0.8021670104940619,0.1354794440048166,0.9376464544988785,0.967270936648229,0.8611427624780345,0.8850112653683686,1.0440017528064232,0.49,0.0011167402698979232,0.9990828150015654,0.15,0.131,0.5794717887154862,0.14417186400550386,0.9382870770090245,0.2,0.001601387517899445,0.9987611211091061,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,3,2000,2000,0.506,1.8859875202178955,0.9590519718902695,0.34265871750996213,0.7534653331556495,-0.34265871750996213,1.0087926713972664,0.6661339538873042,0.7459517079533196,0.1565667080739962,0.9025184160273158,0.9529109498609025,0.9247341719880462,0.9006559844565906,1.0510799063828407,0.506,0.0009766886530038783,0.9979228753006492,0.1245,0.139,0.5584684194524011,0.15133440075318144,0.955832963368582,0.15,0.0008457942954147111,0.9982092317664979,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,4,2000,2000,0.487,1.772237777709961,1.0317765258642195,0.3473433977622278,0.8256271177285663,-0.3473433977622278,0.9903193784566898,0.642975980694462,0.7296642467149297,0.19267133696961947,0.9223355836845492,1.0378404325798407,1.0186052830792236,0.9442837776352376,1.118887777383533,0.487,0.00033349188001739126,0.999146794657592,0.132,0.119,0.5701914494198078,0.13479144239865753,0.823212319418831,0.2,0.0003055798826452782,0.9994449347111151,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,5,2000,2000,0.5,1.8003637790679932,0.8993242742554488,0.16571690582840448,0.7084350570940121,-0.16571690582840454,0.9664879542782492,0.8007710484498447,0.8433883245292529,0.13688008566827758,0.9802684101975305,0.8289020405921218,0.8548936028894443,0.851922242672611,1.0447216989901902,0.5,0.00030246111815194533,0.9971994069887791,0.158,0.148,0.576,0.1525090051220931,0.9050378891570118,0.2,0.0008246908788651081,0.9947037055828588,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,6,2000,2000,0.5035,1.865096092224121,0.9230255111380312,0.2721234490797634,0.7192687642845237,-0.27212344907976344,1.003619649399195,0.7314962003194315,0.893087649587704,0.14284582844300608,1.0359334780307101,0.9551223692964076,0.9364363717845354,0.7927139181507686,0.9951568731035241,0.5035,0.0013698851953383652,0.9975804683579379,0.1285,0.13,0.5626505698779241,0.14185099304674093,0.8686346125624044,0.2,0.0007301877544001296,0.9979005869446912,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,7,2000,2000,0.51,1.8187170028686523,0.9542745233159358,0.3584102123090285,0.7447738832123248,-0.3584102123090285,0.9985860310672204,0.640175818758192,0.8447406430915448,0.1575102214407732,1.002250864532318,0.9598998776696416,0.8714394863822922,0.891534458214586,1.0802366498314269,0.51,0.0009521209888639005,0.9985205767614624,0.1235,0.142,0.5769107643057223,0.15091819515050664,0.8305194614335946,0.3,0.0009356981514776609,0.9987380492783596,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,8,2000,2000,0.499,1.817392349243164,1.0091912399114618,0.25194983857179987,0.7912451204323563,-0.25194983857179987,1.0063284488837538,0.754378610311954,0.8628014555869379,0.17915904137867011,1.041960496965608,0.9468767028815308,0.9578737123830051,0.9559889880866419,1.1601100595111717,0.499,0.0007158861344222356,0.9990813436053925,0.1365,0.137,0.5739902959611839,0.14212709122550993,0.8292557015388704,0.2,0.0008771925079212338,0.998730798774679,
confounding,confounding,synthetic,confounding_strength,2.0,t_learner,9,2000,2000,0.498,1.8463642597198486,0.9602477468101176,0.3869040594559633,0.7656501471127616,-0.3869040594559633,1.000148146210073,0.6132440867541097,0.7369703276770041,0.1703003723281058,0.9072707000051099,1.010234031121072,0.901527454568826,0.8951620871635292,1.0264809933672354,0.498,0.0014049232021864863,0.9990312990800561,0.1425,0.13,0.5662410598569577,0.1563961160362114,0.8361638333270652,0.3,0.0013765540347884901,0.9987205651507035,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,0,2000,2000,0.499,3.685408353805542,0.5476756772976281,0.004485165439051864,0.41398628458154907,-0.004485165439051728,0.988634815670337,0.9841496502312851,0.9412274376208509,0.033413812155290934,0.9746412497761419,0.6365524775696533,0.4680009100865218,0.4814840438098971,0.5862966800419865,0.499,0.0014952215818768806,0.9980337913665922,0.123,0.1295,0.5718662874651499,0.14203982902704776,0.9104280030679212,0.25,0.0009712938983009934,0.9984302399064274,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,1,2000,2000,0.5105,3.718769073486328,0.6003389892117196,0.14227443051374733,0.4522162158120036,-0.14227443051374727,0.9947717733296532,0.8524973428159058,1.0136832127050557,0.05021603807680064,1.0638992507818563,0.5680719407964989,0.4971027769019555,0.5056436572603458,0.7849427998392254,0.5105,0.0022316345866352748,0.9980915377038185,0.1315,0.1455,0.5844887595429584,0.1416817875291552,0.8533954996058057,0.2,0.002558346252843783,0.998262172628757,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,2,2000,2000,0.49,3.760653257369995,0.49151802989680604,0.010440182486844418,0.3741362142827887,0.010440182486844397,0.9804604494287746,0.9909006319156191,0.9178586852264093,0.01978776927246917,0.9376464544988785,0.5243762764681128,0.4092702122831199,0.4351906660040518,0.5783566314071856,0.49,0.0011167402698979232,0.9990828150015654,0.15,0.131,0.5794717887154862,0.14417186400550386,0.9382870770090245,0.2,0.001601387517899445,0.9987611211091061,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,3,2000,2000,0.506,3.6037423610687256,0.5843628540619993,0.15811772959338044,0.44585824827536186,-0.15811772959338058,1.0087926713972664,0.8506749418038859,0.8425558384610066,0.05996257756630918,0.9025184160273158,0.5027195522739099,0.479111380786674,0.538418405619995,0.7705522291718911,0.506,0.0009766886530038783,0.9979228753006492,0.1245,0.139,0.5584684194524011,0.15133440075318144,0.955832963368582,0.15,0.0008457942954147111,0.9982092317664979,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,4,2000,2000,0.487,3.6394383907318115,0.5777323861394206,0.11194261358325741,0.4434200486444789,-0.11194261358325734,0.9903193784566898,0.8783767648734324,0.8734066253883972,0.04892895829615196,0.9223355836845492,0.5835682245857332,0.5012952815639392,0.5011251678175809,0.7015151987610685,0.487,0.00033349188001739126,0.999146794657592,0.132,0.119,0.5701914494198078,0.13479144239865753,0.823212319418831,0.2,0.0003055798826452782,0.9994449347111151,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,5,2000,2000,0.5,3.58455491065979,0.5655889774852163,0.02556917479243548,0.4144803666624739,-0.025569174792435537,0.9664879542782492,0.9409187794858137,0.9479555147512828,0.032312895446247714,0.9802684101975305,0.5583408126045667,0.4357517762641601,0.4904279288790269,0.7330893116457364,0.5,0.00030246111815194533,0.9971994069887791,0.158,0.148,0.576,0.1525090051220931,0.9050378891570118,0.2,0.0008246908788651081,0.9947037055828588,
confounding,confounding,synthetic,confounding_strength,2.0,x_learner,6,2000,2000,0.5035,3.6097943782806396,0.5109167400639716,0.09027532595932553,0.3834093130304695,-0.09027532595932557,1.003619649399195,0.9133443234398694,1.005209810831502,0.03072366719920816,1.0359334780307101,0.4888697407293875,0.46045142182183085,0.4388968227310582,0.6328539364248291,0.5035,0.0013698851953383652,0.9975804683579379,0.1285,0.13,0.5626505698779241,0.14185099304674093,0.8686346125624044,0.2,0.0007301877544001296,0.9979005869446912,
