experiment,condition,condition_value,model,metric,mean,std,sem,median,iqr,n,ci_low,ci_high
fair_selection,scenario,synthetic_imbalance10,t_learner,abs_ate_error,0.25029833720069816,0.17263404597525986,0.03151852039134458,0.23321201815738835,0.2180775187749101,30,0.19307187497305006,0.3130731352846368
fair_selection,scenario,synthetic_imbalance10,t_learner,policy_regret,0.23205154269013692,0.061179255381971935,0.011169752741358455,0.23137957146850363,0.07028938750587121,30,0.21118650374135098,0.2542218900585237
fair_selection,scenario,synthetic_imbalance10,t_learner,policy_value,0.7464531945621756,0.082913598380643,0.01513788271900066,0.7488897652079429,0.12012111095867406,30,0.7171932697357906,0.7752862972086839
fair_selection,scenario,synthetic_imbalance10,x_learner,pehe,0.6850198457973692,0.0787837011705936,0.014383870098293425,0.6731474385643131,0.10239207716376697,30,0.659012447433671,0.7135283993868679
fair_selection,scenario,synthetic_imbalance10,x_learner,abs_ate_error,0.1490725209258082,0.09847825884292681,0.017979587930701205,0.14254311583756285,0.1354398564747591,30,0.11646939716867412,0.18487441100166657
fair_selection,scenario,synthetic_imbalance10,x_learner,policy_regret,0.06693299895973902,0.03343171462851916,0.006103768079371796,0.0603867692006006,0.04691492487502277,30,0.056055406846207814,0.07908809424372
fair_selection,scenario,synthetic_imbalance10,x_learner,policy_value,0.9115717382925737,0.07458053905061708,0.013616481196305968,0.9171683711679097,0.09908492927095314,30,0.8854502980679544,0.936806611321622
fair_selection,scenario,synthetic_imbalance10,neural_rep,pehe,0.7014929803122575,0.06077747659469548,0.01109639830638566,0.6860080085815847,0.07752656081156395,30,0.6812529165183762,0.723976090503516
fair_selection,scenario,synthetic_imbalance10,neural_rep,abs_ate_error,0.2565699187338538,0.11644356321348966,0.021259588749435676,0.24704073529761322,0.10292741187493837,30,0.21772510734692754,0.29934245996814673
fair_selection,scenario,synthetic_imbalance10,neural_rep,policy_regret,0.010529251617019453,0.006710974566655463,0.0012252507176668847,0.00869894287314027,0.0017126705637126594,30,0.008533126243327315,0.013192311806894636
fair_selection,scenario,synthetic_imbalance10,neural_rep,policy_value,0.9679754856352931,0.06107496848332521,0.011150712645744767,0.9732040575632666,0.09110138633361808,30,0.946655667415165,0.9889186731641119
