experiment,condition,condition_value,model,metric,mean,std,sem,median,iqr,n,ci_low,ci_high
treatment_imbalance,treated_fraction,0.25,x_learner,abs_ate_error,0.0754611085742166,0.056270557028618565,0.010273551135985087,0.0706728603440866,0.07767287879756457,30,0.05655022259422016,0.09659898112840991
treatment_imbalance,treated_fraction,0.25,x_learner,policy_regret,0.04060339146018087,0.01481428529595839,0.0027047060766378353,0.037106093173638,0.017312022347799882,30,0.03563274728666995,0.04603861592079822
treatment_imbalance,treated_fraction,0.25,x_learner,policy_value,0.9379013457921318,0.06388455520374565,0.011663670653758514,0.9411246484676392,0.08512425615487074,30,0.9154622086648141,0.9595775363799354
treatment_imbalance,treated_fraction,0.25,neural_rep,pehe,0.557145589936842,0.04774575667360205,0.008717142651761555,0.5652010933348235,0.07060912009714593,30,0.5399585708673867,0.5737624870477944
treatment_imbalance,treated_fraction,0.25,neural_rep,abs_ate_error,0.16215193354182766,0.08321375272891769,0.015192683154761764,0.1749599003413999,0.14231108789135785,30,0.13323628449169628,0.19111686788880003
treatment_imbalance,treated_fraction,0.25,neural_rep,policy_regret,0.015875048527248806,0.010233122477487382,0.0018683040048776635,0.011309662507968887,0.013713947926235565,30,0.012471819553595252,0.019719408390102767
treatment_imbalance,treated_fraction,0.25,neural_rep,policy_value,0.9626296887250637,0.06236677555126054,0.01138656326942903,0.9720633504540359,0.08666893682043508,30,0.9406880702127921,0.983754702800194
treatment_imbalance,treated_fraction,0.1,s_learner,pehe,0.7275194116072339,0.08772662447942772,0.016016617040389154,0.7330818094371132,0.10661083705761998,30,0.6961569519683553,0.7574662040627569
treatment_imbalance,treated_fraction,0.1,s_learner,abs_ate_error,0.534073431747395,0.09813677245365934,0.017917241331206944,0.5451292254428709,0.10340864771888864,30,0.49845069763079597,0.5673808037194142
treatment_imbalance,treated_fraction,0.1,s_learner,policy_regret,0.010637844719281076,0.008640209959667916,0.0015774792988303063,0.007645183225313046,0.0062656745887221255,30,0.007930830035392036,0.014023319670363887
treatment_imbalance,treated_fraction,0.1,s_learner,policy_value,0.9678668925330315,0.06451679097699367,0.011779100585315066,0.9780545691209994,0.09390674465121918,30,0.9449496192250617,0.9898271769783018
treatment_imbalance,treated_fraction,0.1,t_learner,pehe,1.2820923397281265,0.08126710655496554,0.014837275814443525,1.2851104307349557,0.08237870824781357,30,1.2543508564760184,1.3111394009554316
treatment_imbalance,treated_fraction,0.1,t_learner,abs_ate_error,0.25029833720069816,0.17263404597525986,0.03151852039134458,0.23321201815738835,0.2180775187749101,30,0.19307187497305006,0.3130731352846368
treatment_imbalance,treated_fraction,0.1,t_learner,policy_regret,0.23205154269013692,0.061179255381971935,0.011169752741358455,0.23137957146850363,0.07028938750587121,30,0.21118650374135098,0.2542218900585237
treatment_imbalance,treated_fraction,0.1,t_learner,policy_value,0.7464531945621756,0.082913598380643,0.01513788271900066,0.7488897652079429,0.12012111095867406,30,0.7171932697357906,0.7752862972086839
treatment_imbalance,treated_fraction,0.1,x_learner,pehe,0.6850198457973692,0.0787837011705936,0.014383870098293425,0.6731474385643131,0.10239207716376697,30,0.659012447433671,0.7135283993868679
treatment_imbalance,treated_fraction,0.1,x_learner,abs_ate_error,0.1490725209258082,0.09847825884292681,0.017979587930701205,0.14254311583756285,0.1354398564747591,30,0.11646939716867412,0.18487441100166657
treatment_imbalance,treated_fraction,0.1,x_learner,policy_regret,0.06693299895973902,0.03343171462851916,0.006103768079371796,0.0603867692006006,0.04691492487502277,30,0.056055406846207814,0.07908809424372
treatment_imbalance,treated_fraction,0.1,x_learner,policy_value,0.9115717382925737,0.07458053905061708,0.013616481196305968,0.9171683711679097,0.09908492927095314,30,0.8854502980679544,0.936806611321622
treatment_imbalance,treated_fraction,0.1,neural_rep,pehe,0.6410155304933262,0.06839832109981472,0.012487767787283362,0.6438224029917591,0.10518628573693434,30,0.6173191522230285,0.6654153558668496
treatment_imbalance,treated_fraction,0.1,neural_rep,abs_ate_error,0.20953793187887415,0.14249395568685816,0.026015717945944587,0.18849535474705842,0.2322950034826944,30,0.16110531271875925,0.26174264798156754
treatment_imbalance,treated_fraction,0.1,neural_rep,policy_regret,0.021100909850634297,0.02409407192487766,0.004398955565135804,0.009678323656881094,0.013735911646154148,30,0.013505928766504121,0.030344695811165893
treatment_imbalance,treated_fraction,0.1,neural_rep,policy_value,0.9574038274016784,0.06758586557001701,0.012339434380403356,0.9661537035839572,0.0931594831067839,30,0.9338142203181753,0.9803517822832499
